,LightGBM,Seasonal Naive,BiLSTM,Rolling LightGBM,Risk-Aware CQR,Risk-Aware Bayesian,Oracle
2024-01-16,59.82770563079201,48.27022854745863,81.10280946412527,20.837561880791966,25.51671695581481,4.731129152952872,107.93401224999998
2024-01-17,105.92181975521288,-38.96531549478712,73.09983950521283,-45.97826899478713,3.140121693443051,4.102474600367306,207.72688808333334
2024-01-18,49.42076602929065,34.43844177929064,49.42076602929065,48.26660802929064,-8.416346092890652,6.507772850261048,80.51251908333333
2024-01-19,-32.93652179070676,-9.042683957373413,-4.4832912907067595,-9.042683957373413,-17.523499065100648,-1.477337479040524,26.250192
2024-01-20,6.43500596995537,15.587297469955352,15.578350636622027,4.715859469955362,11.243451568033077,4.268861083580682,42.37078433333334
2024-01-21,-30.45479234261318,-29.265423759279848,8.333456324053472,-29.56405267594652,-16.900118414701268,2.727445210833065,34.00019308333333
2024-01-22,-13.20143684851385,-8.769675098513844,2.0063091514861426,51.45670956815283,34.12994637956312,1.017933915777796,77.1675505
2024-01-23,7.597230689974445,-22.57052897669221,-6.610656476692206,4.31871585664112,5.653998477825719,-5.058720140607196,31.965199416666664
2024-01-24,-9.570456637303344,-8.181793970636683,-7.574332970636679,-5.787414720636679,-4.9842304835719276,-8.241941053970013,11.250369416666668
2024-01-25,2.9917696014282313,-13.982913398571771,-1.302809815238433,3.850969434761563,2.9917696014282313,-1.302809815238433,14.356810749999998
2024-01-26,5.773222347810407,6.451126347810401,1.3847803478104055,4.963266931143735,4.312481681143737,5.451582847810403,17.375016083333335
2024-01-27,2.241115412639033,-1.3816315040276308,0.7839487459723671,-0.0396805873609658,2.241115412639033,0.7839487459723671,11.995014999999995
2024-01-28,8.832167401769173,-7.950245764897495,7.54988156843584,7.391744901769172,8.674030735102505,7.54988156843584,16.991581500000002
2024-01-29,14.362381588760105,5.870751172093438,10.458818838760102,14.665779088760104,13.236383912229831,10.458818838760102,20.943622833333333
2024-01-30,10.733636748597345,10.950904331930676,8.379306248597338,10.939857248597342,15.706504084870248,6.578050915264011,21.412160833333324
2024-02-02,7.5071637222069505,6.3546738888736165,7.841302555540281,7.5071637222069505,7.5071637222069505,7.841302555540281,11.586506999999997
2024-02-03,-0.7957595895180383,-9.692527006184703,5.675647410481957,0.3988041604819621,0.3988041604819621,5.675647410481957,9.920449416666667
2024-02-04,-2.7887080491189735,-10.755975465785635,6.556616117547694,-2.7887080491189735,-0.5143033824523044,4.509298200881027,10.282193249999997
2024-02-05,22.962827139216895,-4.62817252744977,9.184925889216899,22.962827139216895,23.45563747255023,9.404265889216894,26.776375666666663
2024-02-06,25.977018473536067,-8.42433802646394,12.785297473536058,22.673789140202736,22.28811939020273,9.339743346526477,29.60052558333334
2024-02-07,27.159378541725054,-5.796537874941617,8.509903625058381,19.155236625058386,27.12369004172505,8.024057632352005,30.936913250000007
2024-02-08,16.50571527486067,14.951296358194003,16.50571527486067,14.85570602486067,16.50571527486067,16.50571527486067,23.49855466666667
2024-02-09,9.739845536310069,4.259249619643404,6.125951952976733,9.739845536310069,9.58469578631007,6.125951952976733,13.884438833333332
2024-02-10,-1.6299475959052288,-5.481551512571901,7.649136237428099,-1.6299475959052288,-1.6299475959052288,7.649136237428099,12.504827916666667
2024-02-11,9.520094966319459,-7.785475617013873,9.140945299652794,9.520094966319459,9.520094966319459,9.140945299652794,13.994706166666663
2024-02-12,8.033705947078303,1.4443701137449771,6.273174447078301,8.033705947078303,8.845372697078307,6.273174447078301,13.941090666666671
2024-02-13,11.137117301812072,10.21742163514541,12.287719635145407,11.137117301812072,12.120354218478742,12.287719635145407,17.529654499999996
2024-02-14,12.836164168229367,18.658663001562704,17.066819001562703,16.39302116822937,16.056281834896037,18.840248501562705,22.75513733333333
2024-02-15,13.498776115384487,11.676168365384488,12.715851865384487,13.498776115384487,13.498776115384487,10.576224948717819,17.669294
2024-02-16,11.464723517373567,11.464723517373567,5.172026100706908,11.464723517373567,11.464723517373567,5.172026100706908,15.736227833333334
2024-02-17,4.93175709335037,9.955795426683704,7.605121510017039,10.861654676683706,4.03840359335037,6.417554926683703,14.88954625
2024-02-18,13.260465111425109,6.519598111425111,13.260465111425109,13.260465111425109,6.519598111425111,9.033400778091774,16.939816666666665
2024-02-19,20.592145043109614,1.0775530431096065,6.224386543109606,15.945810876442945,19.806531126442948,6.202932838315489,24.146827583333337
2024-02-20,28.1224627089671,3.5288743756337553,6.428740125633759,27.644925625633768,28.1224627089671,5.397051578734415,31.798802083333342
